time,open,high,low,close,tick_volume,spread,real_volume,hourly_time,time2,prev_hour_lsma_slope,prev_hour_macd_line,hour_lsma,fixed_support_gradient,fixed_resistance_gradient,prev_hour_lsma,fixed_support_trendline,fixed_resistance_trendline,ema_short,ema_long,lsma,macd_line,macd_signal,lsma_stddev,lsma_slope,prev_lsma_slope_1,prev_lsma_slope_2,lsma_upper_band,lsma_lower_band,stoch_k,stoch_d,is_buy2,is_sell2,tp,sl,be,be_condition
2024-05-30 01:45:00,67733.039,67753.734,67651.203,67702.336,1275,36421,0,2024-05-30 01:00:00,2024-05-30 01:00:00,104.03684523813718,,67594.46080952375,0.00014890842174195186,-6.750049207949457e-05,67516.75996428574,67213.12268640219,67840.76936927377,67606.17767678788,67586.43750932996,67651.73535190921,-14.445056921147625,-37.41138176530559,145.7741660732092,23.801084623410134,45.202081871335395,68.97044616439962,67850.03047610805,67454.94022771038,82.46912639229485,81.14626266873863,False,False,,,,
2024-05-30 02:00:00,67702.336,67735.438,67638.281,67666.531,972,36421,0,2024-05-30 02:00:00,2024-05-30 02:00:00,77.70084523801052,-360.6955082516215,67622.2854404762,0.000571643264371852,0.00027393492237762847,67594.46080952375,67425.80079868413,67954.98895162017,67615.46280343589,67592.3703604907,67672.03561850706,-11.011349656138918,-32.13137534347226,148.05747372771643,20.300266597841983,23.801084623410134,45.202081871335395,67873.41320803948,67472.15802897463,77.45783182982318,80.11298648547178,False,False,,,,
2024-05-30 02:15:00,67666.984,67757.141,67662.477,67736.438,710,36421,0,2024-05-30 02:00:00,2024-05-30 02:00:00,77.70084523801052,-360.6955082516215,67622.2854404762,0.000571643264371852,0.00027393492237762847,67594.46080952375,67425.80079868413,67954.98895162017,67634.07437213806,67603.0420374914,67699.94183660127,-6.044518444075948,-26.914003963592997,153.56779650011615,27.906218094212818,20.300266597841983,23.801084623410134,67908.75836187642,67492.62531132612,77.61775775292558,79.18157199168121,False,False,,,,
2024-05-30 02:30:00,67736.078,67736.438,67588.438,67682.438,855,36421,0,2024-05-30 02:00:00,2024-05-30 02:00:00,77.70084523801052,-360.6955082516215,67622.2854404762,0.000571643264371852,0.00027393492237762847,67594.46080952375,67425.80079868413,67954.98895162017,67641.51493027066,67608.92321989944,67724.90995700036,-3.354784668510547,-22.202160104576507,154.44737777567224,24.968120399091276,27.906218094212818,20.300266597841983,67934.91391699752,67516.4059970032,75.97995884439946,77.01851614238274,False,False,,,,
2024-05-30 02:45:00,67682.438,67720.539,67638.844,67668.539,1104,36421,0,2024-05-30 02:00:00,2024-05-30 02:00:00,77.70084523801052,-360.6955082516215,67622.2854404762,0.000571643264371852,0.00027393492237762847,67594.46080952375,67425.80079868413,67954.98895162017,67645.67247945978,67613.3392036106,67762.08103199174,-1.4592679903144017,-18.053581681724086,156.53935185403677,37.17107499137637,24.968120399091276,27.906218094212818,67974.90915699469,67550.75290698878,73.6885429571068,75.76208651814395,False,False,,,,
2024-05-30 03:00:00,67639.375,67806.938,67638.195,67770.336,1129,36421,0,2024-05-30 03:00:00,2024-05-30 03:00:00,27.824630952454754,-336.12945898740145,67636.91417857143,0.0010698972380906548,0.000428318100556575,67622.2854404762,67737.86871771762,68038.60315983497,67664.85148261982,67624.96859593573,67787.199498796,3.0591414458322106,-13.831037056212827,161.88919290330182,25.1184668042697,37.17107499137637,24.968120399091276,68007.24990921546,67568.64908837655,73.83194793228326,74.50014991126318,False,False,,,,
2024-05-30 03:15:00,67770.336,67858.734,67713.164,67755.336,1120,36421,0,2024-05-30 03:00:00,2024-05-30 03:00:00,27.824630952454754,-336.12945898740145,67636.91417857143,0.0010698972380906548,0.000428318100556575,67622.2854404762,67737.86871771762,68038.60315983497,67678.7721776014,67634.62544068124,67795.32983522533,6.42669264304277,-9.779491116361708,166.2845540949315,8.130336429327144,25.1184668042697,37.17107499137637,68021.3139832535,67570.84568719717,76.26999669526157,74.59682919488388,False,False,,,,
2024-05-30 03:30:00,67750.406,67750.406,67667.039,67734.938,1122,36421,0,2024-05-30 03:00:00,2024-05-30 03:00:00,27.824630952454754,-336.12945898740145,67636.91417857143,0.0010698972380906548,0.000428318100556575,67622.2854404762,67737.86871771762,68038.60315983497,67687.41307335503,67642.05600063078,67793.27356277948,8.646798145171488,-6.0942332640550685,164.01194270094547,-2.0562724458577577,8.130336429327144,25.1184668042697,68014.68968542575,67570.3574401332,79.75759505586903,76.61984656113795,False,False,,,,
2024-05-30 03:45:00,67734.938,67793.336,67561.836,67600.836,1691,36421,0,2024-05-30 03:00:00,2024-05-30 03:00:00,27.824630952454754,-336.12945898740145,67636.91417857143,0.0010698972380906548,0.000428318100556575,67622.2854404762,67737.86871771762,68038.60315983497,67674.0935236081,67639.00266725072,67760.29866529074,6.63516788254492,-3.5483530347350714,161.8961506137153,-32.974897488733404,-2.0562724458577577,8.130336429327144,67978.85846861926,67540.23886196222,69.04876529404096,75.02545234839052,False,False,,,,
2024-05-30 04:00:00,67600.836,67755.836,67482.203,67718.641,1351,36421,0,2024-05-30 04:00:00,2024-05-30 04:00:00,14.628738095227163,-318.452828264868,67733.49310714281,0.000983341193692981,0.0004322010803061927,67636.91417857143,67756.78900715023,68068.9764817221,67680.94698151454,67644.90180300993,67753.07185483322,8.260186975821853,-1.1866450326236868,160.6765701041378,-7.226810457519605,-32.974897488733404,-2.0562724458577577,67969.98522447381,67534.65848519263,63.19179862554378,70.66605299181793,False,False,,,,
2024-05-30 04:15:00,67718.641,67733.734,67619.977,67664.039,1222,36421,0,2024-05-30 04:00:00,2024-05-30 04:00:00,14.628738095227163,-318.452828264868,67733.49310714281,0.000983341193692981,0.0004322010803061927,67636.91417857143,67756.78900715023,68068.9764817221,67678.34575358922,67646.31937315734,67738.2760712074,8.01992254680954,0.6546684832629583,161.06369401708858,-14.795783625828335,-7.226810457519605,-32.974897488733404,67955.71205813046,67519.34008428433,53.810258292812875,62.01694073746588,False,False,,,,
2024-05-30 04:30:00,67666.539,67770.734,67643.531,67770.734,1056,36421,0,2024-05-30 04:00:00,2024-05-30 04:00:00,14.628738095227163,-318.452828264868,67733.49310714281,0.000983341193692981,0.0004322010803061927,67636.91417857143,67756.78900715023,68068.9764817221,67692.55932996012,67655.53527144199,67736.12878775367,10.814541012790869,2.686642989168541,162.29820588301942,-2.147283453727141,-14.795783625828335,-7.226810457519605,67955.23136569574,67515.52620981159,62.306560566433774,59.76953916159681,False,False,,,,
2024-05-30 04:45:00,67765.977,67894.938,67731.836,67824.336,1345,36421,0,2024-05-30 04:00:00,2024-05-30 04:00:00,14.628738095227163,-318.452828264868,67733.49310714281,0.000983341193692981,0.0004322010803061927,67636.91417857143,67756.78900715023,68068.9764817221,67712.8326638124,67668.03902911294,67739.47621155831,14.637263012555195,5.076766993845872,162.02055965013096,3.3474238046474056,-2.147283453727141,-14.795783625828335,67959.703967086,67520.74845603063,69.09535185321216,61.737390237486274,False,False,,,,
2024-05-30 05:00:00,67823.641,67981.734,67803.203,67894.641,1416,36421,0,2024-05-30 05:00:00,2024-05-30 05:00:00,96.57892857138359,-283.14546427126334,67834.36698809524,0.0009794934704188082,0.0009650624675613013,67733.49310714281,67821.76666182304,68503.64752809916,67740.80317707203,67684.82436028976,67764.77225283797,19.78111865038227,8.017637325153153,156.85078185945693,25.296041279652854,3.3474238046474056,-2.147283453727141,67978.02080834823,67553.0236973277,80.58775315477709,70.66322185814101,False,False,,,,
2024-05-30 05:15:00,67896.836,68121.734,67896.836,68121.734,1465,36421,0,2024-05-30 05:00:00,2024-05-30 05:00:00,96.57892857138359,-283.14546427126334,67834.36698809524,0.0009794934704188082,0.0009650624675613013,67733.49310714281,67821.76666182304,68503.64752809916,67799.40791906095,67717.18803730533,67837.69106157556,30.487595991202397,12.511629058363003,168.56518869957878,72.9188087375951,25.296041279652854,3.3474238046474056,68066.75406631999,67610.12805683113,88.48638494130005,79.38982998309643,False,False,,,,
2024-05-30 05:30:00,68119.602,68231.734,68060.938,68085.641,1921,36421,0,2024-05-30 05:00:00,2024-05-30 05:00:00,96.57892857138359,-283.14546427126334,67834.36698809524,0.0009794934704188082,0.0009650624675613013,67733.49310714281,67821.76666182304,68503.64752809916,67843.44377766697,67744.48084935678,67890.70210629524,38.30382069175539,17.67006738504148,170.60259640060235,53.011044719678466,72.9188087375951,25.296041279652854,68122.51561143606,67660.38860115442,87.69126360497069,85.58846723368261,False,False,,,,
2024-05-30 05:45:00,68091.039,68099.641,67958.836,67961.836,1579,36421,0,2024-05-30 05:00:00,2024-05-30 05:00:00,96.57892857138359,-283.14546427126334,67834.36698809524,0.0009794934704188082,0.0009650624675613013,67733.49310714281,67821.76666182304,68503.64752809916,67861.6579657182,67760.58123088592,67926.2048300654,41.12370364085655,22.360794636204496,166.0005843568878,35.5027237701579,53.011044719678466,72.9188087375951,68151.8056189472,67702.1040411836,81.49994240843083,85.89253031823387,False,False,,,,
2024-05-30 06:00:00,67961.734,68032.836,67933.109,67966.336,1218,36421,0,2024-05-30 06:00:00,2024-05-30 06:00:00,100.87388095242204,-241.2876096976688,67943.6353214286,0.000979468550961304,0.0011911456217096736,67834.36698809524,67888.34710019614,68649.96548444609,67877.76227868463,67775.82232489437,67955.96697420019,43.37240667951119,26.563117044865834,164.70674300782588,29.762144134787377,35.5027237701579,53.011044719678466,68179.82107726076,67733.61287113962,69.69709502786884,79.62943368042345,False,False,,,,
2024-05-30 06:15:00,67966.336,68059.641,67959.891,68028.039,1178,36421,0,2024-05-30 06:00:00,2024-05-30 06:00:00,100.87388095242204,-241.2876096976688,67943.6353214286,0.000979468550961304,0.0011911456217096736,67834.36698809524,67888.34710019614,68649.96548444609,67900.8817742716,67794.50504156886,67990.85504506358,46.758873964994564,30.60226842889158,160.7358531067378,34.888070863395114,29.762144134787377,35.5027237701579,68209.34844675768,67773.86164336948,67.13540422833336,72.77748055487767,False,False,,,,
2024-05-30 06:30:00,68028.039,68118.836,68016.602,68041.836,1574,36421,0,2024-05-30 06:00:00,2024-05-30 06:00:00,100.87388095242204,-241.2876096976688,67943.6353214286,0.000979468550961304,0.0011911456217096736,67834.36698809524,67888.34710019614,68649.96548444609,67922.56703976828,67812.8258533045,68020.00689404884,49.715875711044646,34.42498988532219,154.4701246587244,29.151848985260585,34.888070863395114,29.762144134787377,68230.04156233813,67811.47222575956,70.69318458253707,69.17522794624642,False,False,,,,
2024-05-30 06:45:00,68037.094,68202.852,68035.039,68137.734,1441,36421,0,2024-05-30 06:00:00,2024-05-30 06:00:00,100.87388095242204,-241.2876096976688,67943.6353214286,0.000979468550961304,0.0011911456217096736,67834.36698809524,67888.34710019614,68649.96548444609,67955.66964903471,67836.89312343008,68067.69161162709,54.63718591112411,38.467429090482575,163.70553556493627,47.68471757824591,29.151848985260585,34.888070863395114,68290.19408463975,67846.68913861443,78.3156400469097,72.04807628592671,False,False,,,,
2024-05-30 07:00:00,68138.641,68158.539,67994.938,68048.141,1291,36421,0,2024-05-30 07:00:00,2024-05-30 07:00:00,109.26833333336981,-191.71152865342447,68049.22651190471,0.0009020482949299312,0.0013175745881083966,67943.6353214286,67917.44830183772,68828.91474732755,67969.89601072167,67852.54111428712,68087.45719883042,55.8862562012946,41.95119451264498,168.50398982858903,19.7655872033356,47.68471757824591,29.151848985260585,68316.43758509902,67859.97681256183,79.2096213054122,76.07281531161966,False,False,,,,
2024-05-30 07:15:00,68048.438,68263.234,68048.438,68242.836,1011,36421,0,2024-05-30 07:00:00,2024-05-30 07:00:00,109.26833333336981,-191.71152865342447,68049.22651190471,0.0009020482949299312,0.0013175745881083966,67943.6353214286,67917.44830183772,68828.91474732755,68011.88677830296,67881.45184656214,68136.7240970072,62.148907581547974,45.990737126425586,182.6186523647772,49.26689817677834,19.7655872033356,47.68471757824591,68384.75927769965,67890.18891631476,86.78425477501246,81.43650537577811,False,False,,,,
2024-05-30 07:30:00,68242.938,68455.039,68169.836,68245.938,1693,36421,0,2024-05-30 07:00:00,2024-05-30 07:00:00,109.26833333336981,-191.71152865342447,68049.22651190471,0.0009020482949299312,0.0013175745881083966,67943.6353214286,67917.44830183772,68828.91474732755,68047.89465856404,67908.45082089087,68186.9961981424,67.13140107991057,50.21886991712259,197.82665604619075,50.27210113519686,49.26689817677834,19.7655872033356,68455.56218380475,67919.93021248005,82.61792113868762,82.87059907303741,False,False,,,,
2024-05-30 07:45:00,68242.148,68242.539,68147.211,68196.141,1416,36421,0,2024-05-30 07:00:00,2024-05-30 07:00:00,109.26833333336981,-191.71152865342447,68049.22651190471,0.0009020482949299312,0.0013175745881083966,67943.6353214286,67917.44830183772,68828.91474732755,68070.70178801572,67929.76120452858,68219.21475335395,69.48983748754836,54.07306343120774,205.7818749685016,32.21855521155521,50.27210113519686,49.26689817677834,68498.52028456143,67941.40922214648,80.14827550204365,83.18348380524792,False,False,,,,
2024-05-30 08:00:00,68191.953,68220.141,68051.836,68063.234,1347,36421,0,2024-05-30 08:00:00,2024-05-30 08:00:00,105.59119047610147,-146.0258750871144,68132.9362023809,0.001364830588933437,0.0014558600422097704,68049.22651190471,68234.87399413667,68968.26337145422,68069.55289755177,67939.6480782672,68217.87173271413,67.24285783503728,56.70702231197365,204.67648891584778,-1.3430206398188602,32.21855521155521,50.27210113519686,68494.18499275052,67940.05847267775,62.960050339904846,75.2420823268787,False,False,,,,
2024-05-30 08:15:00,68063.234,68131.141,67977.188,68119.336,831,36421,0,2024-05-30 08:00:00,2024-05-30 08:00:00,105.59119047610147,-146.0258750871144,68132.9362023809,0.001364830588933437,0.0014558600422097704,68049.22651190471,68234.87399413667,68968.26337145422,68077.21183638995,67952.95829469185,68209.67457929137,66.52138385649596,58.66989462087812,202.71178028427448,-8.197153422763222,-1.3430206398188602,32.21855521155521,68483.33548267515,67934.5136759076,54.13972773920242,65.74935119371698,False,False,,,,
2024-05-30 08:30:00,68120.641,68148.734,68082.07,68119.938,652,36421,0,2024-05-30 08:00:00,2024-05-30 08:00:00,105.59119047610147,-146.0258750871144,68132.9362023809,0.001364830588933437,0.0014558600422097704,68049.22651190471,68234.87399413667,68968.26337145422,68083.78509232996,67965.32716175172,68204.34330753353,65.50698117076536,60.037311930855566,202.50014852509918,-5.331271757837385,-8.197153422763222,-1.3430206398188602,68477.71850804242,67929.46810702464,44.76346697753362,53.9544150188803,False,False,,,,
2024-05-30 08:45:00,68124.836,68169.734,68109.023,68161.734,489,36421,0,2024-05-30 08:00:00,2024-05-30 08:00:00,105.59119047610147,-146.0258750871144,68132.9362023809,0.001364830588933437,0.0014558600422097704,68049.22651190471,68234.87399413667,68968.26337145422,68095.7772319715,67979.87581643678,68195.62522015822,65.42862854617124,61.1155752539187,199.9154488972315,-8.718087375309551,-5.331271757837385,-8.197153422763222,68465.51107616948,67924.23936414697,44.09017310423744,47.664455940324494,False,False,,,,
2024-05-30 09:00:00,68162.141,68206.641,67915.141,67968.336,1803,36421,0,2024-05-30 09:00:00,2024-05-30 09:00:00,83.70969047618564,-111.31287727775634,68088.49377380949,0.0008047772068978437,0.001638545842977206,68132.9362023809,67980.16451749398,69146.11939077471,68076.17088859127,67979.02101521924,68152.77437839704,59.42138710098516,60.77673762333199,190.62227891747727,-42.85084176118835,-8.718087375309551,-5.331271757837385,68410.11445493562,67893.93430185845,31.208150260092356,40.02059678062114,False,True,67468.336,68368.336,67868.336,67818.336
2024-05-30 09:15:00,67968.336,68043.234,67803.977,67943.141,1645,36421,0,2024-05-30 09:00:00,2024-05-30 09:00:00,83.70969047618564,-111.31287727775634,68088.49377380949,0.0008047772068978437,0.001638545842977206,68132.9362023809,67980.16451749398,69146.11939077471,68055.70475188491,67976.36323631411,68107.05458651537,53.251469645052566,59.27168402767611,186.1728178823183,-45.719791881667334,-42.85084176118835,-8.718087375309551,68358.3878906565,67854.22128237424,25.010492204991703,33.4362718564405,False,False,,,,
2024-05-30 09:30:00,67937.039,67997.539,67754.938,67988.938,2180,36421,0,2024-05-30 09:00:00,2024-05-30 09:00:00,83.70969047618564,-111.31287727775634,68088.49377380949,0.0008047772068978437,0.001638545842977206,68132.9362023809,67980.16451749398,69146.11939077471,68045.43294390262,67977.29470029083,68074.49904403159,49.01169827180274,57.21968687650144,180.3759077506106,-32.5555424837803,-45.719791881667334,-42.85084176118835,68318.00651949491,67829.49156856826,21.55048622847288,25.923042897852312,False,False,,,,
2024-05-30 09:45:00,67991.734,68040.836,67758.039,67860.938,2265,36421,0,2024-05-30 09:00:00,2024-05-30 09:00:00,83.70969047618564,-111.31287727775634,68088.49377380949,0.0008047772068978437,0.001638545842977206,68132.9362023809,67980.16451749398,69146.11939077471,68017.04910637914,67968.67568545448,68037.3103309253,41.46311864696327,54.06837323059381,174.74198927806975,-37.1887131062831,-32.5555424837803,-45.719791881667334,68273.2120164507,67799.9086453999,23.31311474586853,23.29136439311104,False,False,,,,
2024-05-30 10:00:00,67855.617,67957.438,67735.242,67904.734,2060,36421,0,2024-05-30 10:00:00,2024-05-30 10:00:00,-44.44242857140489,-106.8426838114101,67946.01694047615,0.0001289550159050197,0.0009642678443979756,68088.49377380949,67570.97206656265,68927.1954303693,67999.76985924388,67963.93926430971,68009.0518228414,36.076818908855785,50.47006236624621,156.03861662606917,-28.258508083905326,-37.1887131062831,-32.5555424837803,68219.70395528659,67796.89969039621,24.037205325145692,22.966935433162366,False,True,67404.734,68304.734,67804.734,67754.734
2024-05-30 10:15:00,67899.313,67945.336,67734.242,67814.836,1884,36421,0,2024-05-30 10:00:00,2024-05-30 10:00:00,-44.44242857140489,-106.8426838114101,67946.01694047615,0.0001289550159050197,0.0009642678443979756,68088.49377380949,67570.97206656265,68927.1954303693,67971.31849628329,67952.89457806454,67955.44215307881,28.730814565496985,46.12221280609637,149.79130605621805,-53.609669762590784,-28.258508083905326,-37.1887131062831,68157.6604162547,67751.72388990292,16.623033740826394,21.32445127061354,False,False,,,,
2024-05-30 10:30:00,67814.789,68002.539,67799.641,68000.234,1225,36421,0,2024-05-30 10:00:00,2024-05-30 10:00:00,-44.44242857140489,-106.8426838114101,67946.01694047615,0.0001289550159050197,0.0009642678443979756,68088.49377380949,67570.97206656265,68927.1954303693,67975.76703531662,67956.40120191162,67939.2141523907,27.64218985293701,42.426208215464506,131.71900034629988,-16.228000688104657,-53.609669762590784,-28.258508083905326,68117.03480285821,67759.8935019232,23.87697099856373,21.512403354845272,False,False,,,,
2024-05-30 10:45:00,67993.703,68074.336,67535.078,67609.641,2573,36421,0,2024-05-30 10:00:00,2024-05-30 10:00:00,-44.44242857140489,-106.8426838114101,67946.01694047615,0.0001289550159050197,0.0009642678443979756,68088.49377380949,67570.97206656265,68927.1954303693,67919.43995296021,67930.71526102928,67855.01401410386,15.387600795002072,37.01848673137202,147.4457986272967,-84.2001382868475,-16.228000688104657,-53.609669762590784,68054.06584225071,67654.462185957,18.729578644918817,19.743194461436314,False,False,,,,
2024-05-30 11:00:00,67605.867,67669.336,67211.539,67213.734,2744,36421,0,2024-05-30 11:00:00,2024-05-30 11:00:00,-142.47683333333407,-122.16929937126406,67829.17341666669,-0.0007088154347303719,-0.0007062274402941683,67946.01694047615,66953.27908852433,68063.39551261939,67810.86980635094,67877.60553799008,67704.46523598208,-6.3700464780122275,28.340780089495173,215.18571018043974,-150.54877812178165,-84.2001382868475,-16.228000688104657,67994.96594472567,67412.46452723848,15.073467308538033,19.226672317340192,False,False,,,,
2024-05-30 11:15:00,67213.734,67429.664,67148.836,67396.234,2402,36421,0,2024-05-30 11:00:00,2024-05-30 11:00:00,-142.47683333333407,-122.16929937126406,67829.17341666669,-0.0007088154347303719,-0.0007062274402941683,67946.01694047615,66953.27908852433,68063.39551261939,67747.07968229694,67841.94838702785,67609.66240144479,-19.488440388071467,18.774935993981845,245.325642521389,-94.80283453728771,-150.54877812178165,-84.2001382868475,67940.85201884866,67276.97278404092,10.470353667168904,14.757799873541918,False,False,,,,
2024-05-30 11:30:00,67396.734,67585.039,67396.734,67585.039,1474,36421,0,2024-05-30 11:00:00,2024-05-30 11:00:00,-142.47683333333407,-122.16929937126406,67829.17341666669,-0.0007088154347303719,-0.0007062274402941683,67946.01694047615,66953.27908852433,68063.39551261939,67722.15034655895,67822.91806206283,67553.47177261784,-25.048030544581707,10.010342686269137,254.76338943883607,-56.19062882695289,-94.80283453728771,-150.54877812178165,67897.40234836027,67208.0411968754,21.514220280384166,15.686013752030368,False,False,,,,
2024-05-30 11:45:00,67581.539,67799.141,67482.836,67705.039,1647,36421,0,2024-05-30 11:00:00,2024-05-30 11:00:00,-142.47683333333407,-122.16929937126406,67829.17341666669,-0.0007088154347303719,-0.0007062274402941683,67946.01694047615,66953.27908852433,68063.39551261939,67719.51783170372,67814.1862796878,67544.72127450981,-26.155189022480045,2.7772363445193013,257.5633979907138,-8.750498108027386,-56.19062882695289,-94.80283453728771,67892.43186179727,67195.51068722234,38.9702079822452,23.65159397659942,False,False,,,,
2024-05-30 12:00:00,67705.039,67750.039,67600.938,67741.141,1309,36421,0,2024-05-30 12:00:00,2024-05-30 12:00:00,-116.84352380946802,-125.17499191107345,67759.95423809516,-0.0016179199533109083,-0.0017422502163778105,67829.17341666669,66594.92469576975,67375.44113697672,67722.84447298007,67808.77551822943,67551.33558032333,-25.89257244177861,-2.9567254127402816,260.2998903677683,6.614305813520332,-8.750498108027386,-56.19062882695289,67904.24043231981,67199.93072832684,49.93708670312625,36.80717165525187,False,False,,,,
2024-05-30 12:15:00,67741.141,67790.039,67592.914,67601.141,1826,36421,0,2024-05-30 12:00:00,2024-05-30 12:00:00,-116.84352380946802,-125.17499191107345,67759.95423809516,-0.0016179199533109083,-0.0017422502163778105,67829.17341666669,66594.92469576975,67375.44113697672,67704.12086175237,67793.39518354577,67535.00866253868,-29.506410043832147,-8.266662338958655,267.9668822535183,-16.326917784652323,6.614305813520332,-8.750498108027386,67896.76395358093,67171.75337149642,50.444489611349674,46.450594765573705,False,False,,,,
